Code Domaine,Domaine,Code zone (M49),Zone,Food Value Code,Food Value,Industry Code,Industry,Factor Code,Factor,Code Élément,Élément,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6110","Valeur US $","2013","2013","Millions d’USD","104436.5","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6110","Valeur US $","2014","2014","Millions d’USD","110424.5","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22122","Operating surplus","6110","Valeur US $","2015","2015","Millions d’USD","117732.5","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6222","Industry share","2010","2010","%","7.044786","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6222","Industry share","2011","2011","%","7.321301","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6222","Industry share","2012","2012","%","7.456509","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6222","Industry share","2013","2013","%","7.410836","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6222","Industry share","2014","2014","%","7.652168","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6222","Industry share","2015","2015","%","7.634677","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6110","Valeur US $","2010","2010","Millions d’USD","65235.207","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6110","Valeur US $","2011","2011","Millions d’USD","70959.207","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6110","Valeur US $","2012","2012","Millions d’USD","74874.657","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6110","Valeur US $","2013","2013","Millions d’USD","76550.102","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6110","Valeur US $","2014","2014","Millions d’USD","81586.658","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22126","Primary Factors Total","6110","Valeur US $","2015","2015","Millions d’USD","82431.642","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6223","Factor share","2010","2010","%","45.302439","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6223","Factor share","2011","2011","%","44.86675","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6223","Factor share","2012","2012","%","45.257944","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6223","Factor share","2013","2013","%","45.552807","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6223","Factor share","2014","2014","%","45.068337","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6223","Factor share","2015","2015","%","47.586265","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6222","Industry share","2010","2010","%","7.372737","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6222","Industry share","2011","2011","%","7.724461","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6222","Industry share","2012","2012","%","7.799789","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6222","Industry share","2013","2013","%","7.936992","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6222","Industry share","2014","2014","%","7.948129","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6222","Industry share","2015","2015","%","8.093774","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6110","Valeur US $","2010","2010","Millions d’USD","29553.14","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6110","Valeur US $","2011","2011","Millions d’USD","31837.09","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6110","Valeur US $","2012","2012","Millions d’USD","33886.73","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6110","Valeur US $","2013","2013","Millions d’USD","34870.72","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6110","Valeur US $","2014","2014","Millions d’USD","36769.75","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22123","Labour","6110","Valeur US $","2015","2015","Millions d’USD","39226.14","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6223","Factor share","2010","2010","%","3.458235","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6223","Factor share","2011","2011","%","3.524852","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6223","Factor share","2012","2012","%","3.400599","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6223","Factor share","2013","2013","%","3.471324","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6223","Factor share","2014","2014","%","3.46793","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6223","Factor share","2015","2015","%","3.417622","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6222","Industry share","2010","2010","%","5.673383","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6222","Industry share","2011","2011","%","5.972837","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6222","Industry share","2012","2012","%","5.941135","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6222","Industry share","2013","2013","%","6.0971","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6222","Industry share","2014","2014","%","6.376456","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6222","Industry share","2015","2015","%","6.095337","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","840","États-Unis d'Amérique","22120","Food At Home (FAH)","22118","Transportation and storage","22124","Taxes","6110","Valeur US $","2010","2010","Millions d’USD","2255.987","E","Valeur estimée"
