Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","7.567253","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","3.589662","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","Millions d’USD","4.664","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","%","0.49508","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","%","-6.458083","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","Millions d’USD","4.552","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","%","0.440892","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","%","-2.401372","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","4.766","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","0.466174","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","4.70123","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","Millions d’USD","4.351","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","%","0.390863","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","%","-8.707512","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","Millions d’USD","4.315","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","%","0.36036","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","%","-0.827396","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6110","Valeur US $","22011","Revenu national brut","2015","2015","Millions d’USD","1030.812988","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6119","Valeur US $ par habitant","22011","Revenu national brut","2015","2015","US$","28212.080245","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6103","Part du PIB US $","22011","Revenu national brut","2015","2015","%","109.419999","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6129","Croissance annuelle US$","22011","Revenu national brut","2015","2015","%","12.008513","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2015","2015","%","7.247737","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","1129.708971","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","29537.963996","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6103","Part du PIB US $","22011","Revenu national brut","2016","2016","%","109.419999","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6129","Croissance annuelle US$","22011","Revenu national brut","2016","2016","%","9.593979","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2016","2016","%","4.699702","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","1118.671776","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","28076.291939","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6103","Part du PIB US $","22011","Revenu national brut","2017","2017","%","109.419999","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","-0.976995","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2017","2017","%","-4.948452","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6110","Valeur US $","22011","Revenu national brut","2018","2018","Millions d’USD","1218.03936","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6119","Valeur US $ par habitant","22011","Revenu national brut","2018","2018","US$","29359.542989","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6103","Part du PIB US $","22011","Revenu national brut","2018","2018","%","109.419999","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","8.88264","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2018","2018","%","4.570586","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6110","Valeur US $","22011","Revenu national brut","2019","2019","Millions d’USD","1310.211485","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6119","Valeur US $ par habitant","22011","Revenu national brut","2019","2019","US$","30413.45137","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6103","Part du PIB US $","22011","Revenu national brut","2019","2019","%","109.419999","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","7.567253","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","796","Îles Turques-et-Caïques","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2019","2019","%","3.589662","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","1279.14","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","43558.537084","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2015","2015","%","6.623433","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2015","2015","%","5.189249","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","1403.03","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","47178.116278","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2016","2016","%","9.685414","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2016","2016","%","8.30969","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1306.77","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","43472.055888","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","-6.860865","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","-7.855465","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","Millions d’USD","1381.87","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","45553.650898","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","5.746994","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","4.788352","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","Millions d’USD","1438.842891","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","47005.648187","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","4.122884","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","092","Îles Vierges britanniques","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","3.187444","X","Ciffre de sources internationales",""
